Country,Type,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Mongolia,Cropland,624.0,724.0,729.0,850.0,867.0,885.0,819.0,777.0,746.0,744.0,775.0,776.0,789.0,801.0,827.0,950.0,1100.0,1154.0,1160.0,1182.0,1212.0,1251.0,1313.0,1335.0,1354.0,1307.0,1335.0,1366.0,1375.0,1371.0,1369.0,1363.0,1353.0,1322.0,1322.0,1322.0,1228.0,1347.0,1191.0,1176.0,1178.5,1181.0,1181.4323,1176.9,1175.4,1177.3,1177.0,1199.0,1218.0562,1239.03,1294.8,1323.1033,1291.78,1317.7,1333.11,1328.35,1327.71,1332.4
Mongolia,Cropland area actually irrigated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.2,35.7,36.0,36.5
Montenegro,Country area,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1381.0,1381.0,1381.0,1381.0,1381.0,1381.0,1381.0,1381.0,1381.0,1381.0,1381.0,1381.0,1381.0
Montenegro,Cropland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,190.0,189.0,189.0,188.0,189.0,189.0,12.51,13.74,13.8,14.4,14.6,14.6
Montserrat,Country area,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
Montserrat,Cropland,4.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Morocco,Country area,44655.0,44655.0,44655.0,44655.0,44655.0,44655.0,44655.0,44655.0,44655.0,44655.0,44655.0,44655.0,44655.0,44655.0,44655.0,44655.0,44655.0,44655.0,44655.0,44655.0,44655.0,44655.0,44655.0,44655.0,44655.0,44655.0,44655.0,44655.0,44655.0,44655.0,44655.0,44655.0,44655.0,44655.0,44655.0,44655.0,44655.0,44655.0,44655.0,44655.0,44655.0,44655.0,44655.0,44655.0,44655.0,44655.0,44655.0,44655.0,44655.0,44655.0,44655.0,44655.0,44655.0,44655.0,44655.0,44655.0,44655.0,44655.0
Morocco,Cropland,6970.0,6980.0,7050.0,7110.0,7220.0,7338.0,7338.0,7438.0,7429.0,7505.0,8412.0,7570.0,7625.0,7630.0,7717.0,7750.0,7900.0,8118.0,8004.0,8030.0,8190.0,8277.0,8373.0,8484.0,8498.0,8597.0,8766.0,8844.0,9164.0,9443.0,9455.0,9716.0,9811.0,9964.0,9749.0,9966.0,9895.0,9976.0,9693.0,9652.0,9370.0,9283.0,9876.0,9041.0,8989.0,8946.0,8960.0,8981.0,9002.6,8988.3,9103.8,9403.0,9585.0,9082.5,9047.0,9100.0,9069.0,9069.0
Mozambique,Country area,79938.0,79938.0,79938.0,79938.0,79938.0,79938.0,79938.0,79938.0,79938.0,79938.0,79938.0,79938.0,79938.0,79938.0,79938.0,79938.0,79938.0,79938.0,79938.0,79938.0,79938.0,79938.0,79938.0,79938.0,79938.0,79938.0,79938.0,79938.0,79938.0,79938.0,79938.0,79938.0,79938.0,79938.0,79938.0,79938.0,79938.0,79938.0,79938.0,79938.0,79938.0,79938.0,79938.0,79938.0,79938.0,79938.0,79938.0,79938.0,79938.0,79938.0,79938.0,79938.0,79938.0,79938.0,79938.0,79938.0,79938.0,79938.0
Mozambique,Cropland,2649.0,2660.0,2670.0,2678.0,2688.0,2694.0,2720.0,2820.0,2924.0,3009.0,3009.0,3028.0,3080.0,3080.0,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0,3150.0,3230.0,3230.0,3330.0,3380.0,3430.0,3530.0,3580.0,3630.0,3680.0,3730.0,3750.0,3750.0,3800.0,3880.0,3985.0,4135.0,4235.0,4190.0,4150.0,4250.0,4700.0,4750.0,4850.0,5250.0,5150.0,5450.0,5650.0,5770.0,5950.0,5950.0,5950.0,5950.0,5950.0,5950.0,5950.0,5950.0,5950.0
Myanmar,Country area,67659.0,67659.0,67659.0,67659.0,67659.0,67659.0,67659.0,67659.0,67659.0,67659.0,67659.0,67659.0,67659.0,67659.0,67659.0,67659.0,67659.0,67659.0,67659.0,67659.0,67659.0,67659.0,67659.0,67659.0,67659.0,67659.0,67659.0,67659.0,67659.0,67659.0,67659.0,67659.0,67659.0,67659.0,67659.0,67659.0,67659.0,67659.0,67659.0,67659.0,67659.0,67659.0,67659.0,67659.0,67659.0,67659.0,67659.0,67659.0,67659.0,67659.0,67659.0,67659.0,67659.0,67659.0,67659.0,67659.0,67659.0,67659.0
Myanmar,Cropland,10120.0,10140.0,10170.0,10268.0,10231.0,10386.0,10387.0,10393.0,10403.0,10430.0,10435.0,10440.0,9960.0,9971.0,9985.0,10000.0,9994.0,10006.0,10016.0,10022.0,10058.0,10080.0,10077.0,10061.0,10067.0,10073.0,10060.0,10011.0,10034.0,10069.0,10057.0,10039.0,10087.0,10076.0,10110.0,10138.0,10154.0,10151.0,10285.0,10498.0,10625.0,10611.0,10670.0,10771.0,10955.0,11290.0,11678.0,11972.0,12135.0,12217.0,12250.0,12242.0,12281.0,12326.0,12442.9999,12458.0,12571.6,12590.3
Namibia,Country area,82429.0,82429.0,82429.0,82429.0,82429.0,82429.0,82429.0,82429.0,82429.0,82429.0,82429.0,82429.0,82429.0,82429.0,82429.0,82429.0,82429.0,82429.0,82429.0,82429.0,82429.0,82429.0,82429.0,82429.0,82429.0,82429.0,82429.0,82429.0,82429.0,82429.0,82429.0,82429.0,82429.0,82429.0,82429.0,82429.0,82429.0,82429.0,82429.0,82429.0,82429.0,82429.0,82429.0,82429.0,82429.0,82429.0,82429.0,82429.0,82429.0,82429.0,82429.0,82429.0,82429.0,82429.0,82429.0,82429.0,82429.0,82429.0
Namibia,Cropland,642.0,642.0,642.0,646.0,646.0,646.0,649.0,649.0,649.0,651.0,653.0,653.0,653.0,653.0,653.0,655.0,655.0,656.0,656.0,657.0,657.0,657.0,662.0,662.0,662.0,662.0,662.0,662.0,662.0,662.0,662.0,662.0,700.0,750.0,820.0,820.0,820.0,820.0,820.0,820.0,820.0,820.0,820.0,820.0,820.0,820.0,808.0,808.0,808.0,809.0,809.0,809.0,809.0,809.0,809.0,810.0,810.0,810.0
Nauru,Country area,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Nauru,Cropland,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
Nepal,Country area,14718.0,14718.0,14718.0,14718.0,14718.0,14718.0,14718.0,14718.0,14718.0,14718.0,14718.0,14718.0,14718.0,14718.0,14718.0,14718.0,14718.0,14718.0,14718.0,14718.0,14718.0,14718.0,14718.0,14718.0,14718.0,14718.0,14718.0,14718.0,14718.0,14718.0,14718.0,14718.0,14718.0,14718.0,14718.0,14718.0,14718.0,14718.0,14718.0,14718.0,14718.0,14718.0,14718.0,14718.0,14718.0,14718.0,14718.0,14718.0,14718.0,14718.0,14718.0,14718.0,14718.0,14718.0,14718.0,14718.0,14718.0,14718.0
Nepal,Cropland,1831.0,1831.0,1841.0,1831.0,1831.0,1831.0,1845.0,1845.0,1845.0,1980.0,1980.0,2082.0,2193.0,2208.0,2223.0,2239.0,2254.0,2269.0,2284.0,2299.0,2317.0,2320.6,2324.2,2327.8,2331.4,2335.0,2338.6,2342.2,2345.8,2349.4,2353.0,2365.2,2377.4,2389.6,2401.8,2414.0,2426.2,2438.4,2450.6,2463.1,2473.0,2455.0,2440.0,2430.0,2413.0,2395.0,2375.0,2360.0,2347.0,2332.0,2331.3,2326.0,2326.0,2325.7,2325.7,2325.7,2325.7,2325.7
Netherlands,Country area,4153.0,4153.0,4153.0,4153.0,4153.0,4153.0,4153.0,4153.0,4153.0,4153.0,4153.0,4153.0,4153.0,4153.0,4153.0,4153.0,4153.0,4153.0,4153.0,4153.0,4153.0,4153.0,4153.0,4153.0,4153.0,4153.0,4153.0,4153.0,4153.0,4153.0,4153.0,4153.0,4153.0,4153.0,4153.0,4153.0,4153.0,4153.0,4153.0,4153.0,4153.0,4153.0,4153.0,4153.0,4154.0,4154.0,4154.0,4154.0,4154.0,4154.0,4154.0,4154.0,4154.0,4154.0,4154.0,4154.0,4154.0,4154.0
Netherlands,Cropland,1027.0,1002.0,988.0,977.0,968.0,946.0,922.0,913.0,891.0,867.0,810.0,804.0,799.0,800.0,796.0,805.0,810.0,814.0,819.0,822.0,819.0,820.0,831.0,846.0,855.0,873.0,890.0,898.0,905.0,909.0,911.0,922.0,924.0,920.0,916.0,929.0,935.0,941.0,949.0,944.0,938.0,949.0,938.0,1158.6,1142.8,1102.5,1093.7,1101.5,1090.2,1059.0,1042.4,1046.8,1074.5,1081.3,1080.0,1066.0,1075.0,1059.0
Netherlands Antilles (former),Country area,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands Antilles (former),Cropland,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Caledonia,Country area,1858.0,1858.0,1858.0,1858.0,1858.0,1858.0,1858.0,1858.0,1858.0,1858.0,1858.0,1858.0,1858.0,1858.0,1858.0,1858.0,1858.0,1858.0,1858.0,1858.0,1858.0,1858.0,1858.0,1858.0,1858.0,1858.0,1858.0,1858.0,1858.0,1858.0,1858.0,1858.0,1858.0,1858.0,1858.0,1858.0,1858.0,1858.0,1858.0,1858.0,1858.0,1858.0,1858.0,1858.0,1858.0,1858.0,1858.0,1858.0,1858.0,1858.0,1858.0,1858.0,1858.0,1858.0,1858.0,1858.0,1858.0,1858.0
New Caledonia,Cropland,11.0,11.0,11.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0,14.0,14.0,14.0,14.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,18.0,18.0,17.0,16.0,16.0,16.0,15.0,15.0,15.0,14.0,13.0,13.0,13.0,12.0,12.0,12.0,11.0,11.0,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.3,9.734,9.73,9.73,9.7,9.7,9.7,9.7
New Zealand,Country area,26771.0,26771.0,26771.0,26771.0,26771.0,26771.0,26771.0,26771.0,26771.0,26771.0,26771.0,26771.0,26771.0,26771.0,26771.0,26771.0,26771.0,26771.0,26771.0,26771.0,26771.0,26771.0,26771.0,26771.0,26771.0,26771.0,26771.0,26771.0,26771.0,26771.0,26771.0,26771.0,26771.0,26771.0,26771.0,26771.0,26771.0,26771.0,26771.0,26771.0,26771.0,26771.0,26771.0,26771.0,26771.0,26771.0,26771.0,26771.0,26771.0,26771.0,26771.0,26771.0,26771.0,26771.0,26771.0,26771.0,26771.0,26771.0
New Zealand,Cropland,3020.0,3015.0,3011.0,3006.0,3006.0,3001.0,3003.0,2998.0,2998.0,2995.0,2990.0,2981.0,2942.0,2919.0,2849.0,2791.0,2766.0,2732.0,2694.0,2651.0,2597.0,2579.0,2621.0,2601.0,2565.0,2628.0,2660.0,2565.0,2579.0,2692.0,2404.0,2120.0,1974.0,1753.0,1625.0,1604.0,1603.0,1603.0,1603.0,1550.0,1555.0,534.0,470.0,483.0,488.0,462.0,500.0,522.0,542.0,570.0,542.0,580.4,618.0,657.0,545.0,608.0,558.0,558.0
Nicaragua,Country area,13037.0,13037.0,13037.0,13037.0,13037.0,13037.0,13037.0,13037.0,13037.0,13037.0,13037.0,13037.0,13037.0,13037.0,13037.0,13037.0,13037.0,13037.0,13037.0,13037.0,13037.0,13037.0,13037.0,13037.0,13037.0,13037.0,13037.0,13037.0,13037.0,13037.0,13037.0,13037.0,13037.0,13037.0,13037.0,13037.0,13037.0,13037.0,13037.0,13037.0,13037.0,13037.0,13037.0,13037.0,13037.0,13037.0,13037.0,13037.0,13037.0,13037.0,13037.0,13037.0,13037.0,13037.0,13037.0,13037.0,13037.0,13037.0
Nicaragua,Cropland,1180.0,1180.0,1188.0,1188.0,1188.0,1200.0,1200.0,1200.0,1205.0,1205.0,1205.0,1210.0,1220.0,1230.0,1230.0,1230.0,1230.0,1235.0,1240.0,1245.0,1327.0,1329.0,1330.0,1383.0,1405.0,1407.0,1439.0,1470.0,1493.0,1495.0,1500.0,1525.0,1560.0,1565.0,1870.0,1879.0,1980.0,2031.0,2082.0,2151.0,2169.0,2268.0,2320.0,2221.0,2290.0,2150.0,2095.0,1995.0,1945.0,1826.0,1799.0,1828.0,1790.0,1790.0,1790.0,1790.0,1790.0,1790.0
Niger,Country area,126700.0,126700.0,126700.0,126700.0,126700.0,126700.0,126700.0,126700.0,126700.0,126700.0,126700.0,126700.0,126700.0,126700.0,126700.0,126700.0,126700.0,126700.0,126700.0,126700.0,126700.0,126700.0,126700.0,126700.0,126700.0,126700.0,126700.0,126700.0,126700.0,126700.0,126700.0,126700.0,126700.0,126700.0,126700.0,126700.0,126700.0,126700.0,126700.0,126700.0,126700.0,126700.0,126700.0,126700.0,126700.0,126700.0,126700.0,126700.0,126700.0,126700.0,126700.0,126700.0,126700.0,126700.0,126700.0,126700.0,126700.0,126700.0
Niger,Cropland,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,12177.0,12176.0,11200.0,11230.0,11177.0,10814.0,9780.0,9780.0,9780.0,9780.0,9780.0,9958.0,10220.0,9780.0,9860.0,10010.0,9780.0,9780.0,9780.0,9512.0,9500.0,9605.0,11047.0,12105.0,13000.0,13000.0,13000.0,14000.0,14000.0,14000.0,14000.0,14000.0,14000.0,14000.0,14000.0,14100.0,14160.0,14183.0,14207.0,15000.0,15000.0,15000.0,15200.0,15700.0,16000.0,16900.0,16900.0,16915.0,17615.0,17818.0,17818.0
Nigeria,Country area,92377.0,92377.0,92377.0,92377.0,92377.0,92377.0,92377.0,92377.0,92377.0,92377.0,92377.0,92377.0,92377.0,92377.0,92377.0,92377.0,92377.0,92377.0,92377.0,92377.0,92377.0,92377.0,92377.0,92377.0,92377.0,92377.0,92377.0,92377.0,92377.0,92377.0,92377.0,92377.0,92377.0,92377.0,92377.0,92377.0,92377.0,92377.0,92377.0,92377.0,92377.0,92377.0,92377.0,92377.0,92377.0,92377.0,92377.0,92377.0,92377.0,92377.0,92377.0,92377.0,92377.0,92377.0,92377.0,92377.0,92377.0,92377.0
Nigeria,Cropland,27176.51,27900.0,30016.91,30971.07,33070.13,30505.99,32212.87,32171.95,37814.03,35030.47,33477.56,29150.0,34300.0,30150.0,29150.0,29150.0,23811.0,22055.0,21116.0,23103.0,19666.0,20632.0,20705.0,24400.0,26500.0,31360.0,31482.0,31712.0,31888.0,32074.0,34200.0,34500.0,34900.0,35900.0,38100.0,38300.0,38500.0,39350.0,40600.0,41000.0,39200.0,40300.0,41450.0,41500.0,42400.0,43000.0,43400.0,42400.0,38700.0,39700.0,40700.0,41700.0,40500.0,40500.0,40500.0,40500.0,40500.0,40500.0
Niue,Country area,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0
Niue,Cropland,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
Norfolk Island,Country area,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
North Macedonia,Country area,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2571.0,2571.0,2571.0,2571.0,2571.0,2571.0,2571.0,2571.0,2571.0,2571.0,2571.0,2571.0,2571.0,2571.0,2571.0,2571.0,2571.0,2571.0,2571.0,2571.0,2571.0,2571.0,2571.0,2571.0,2571.0,2571.0,2571.0
North Macedonia,Cropland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,662.0,663.0,661.0,656.0,658.0,647.0,635.0,633.0,599.0,612.0,543.0,515.0,509.0,487.0,477.0,467.0,460.0,455.0,449.0,449.0,450.0,450.0,450.0,453.0,456.0,457.0,459.0
North Macedonia,Cropland area actually irrigated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.3,0.0,0.0,81.98,0.0,0.0
Northern Mariana Islands,Country area,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0
Northern Mariana Islands,Cropland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Norway,Country area,38517.8,38517.8,38517.8,38517.8,38517.8,38517.8,38517.8,38517.8,38517.8,38517.8,38517.8,38517.8,38517.8,38517.8,38517.8,38517.8,38517.8,38517.8,38517.8,38517.8,38517.8,38517.8,38517.8,38517.8,38517.8,38517.8,38517.8,38517.8,38517.8,38517.8,38517.8,38517.8,38517.8,38517.8,38517.8,38517.8,38517.8,38517.8,38517.8,38517.8,38517.8,38517.8,38517.8,38517.8,38517.8,38517.8,38517.8,38517.8,38517.8,38517.8,38517.8,38517.8,62521.711,62522.2,62518.478,62519.424,62521.711,62522.159
Norway,Cropland,857.0,855.0,853.0,851.0,849.0,847.0,845.0,843.0,827.0,814.0,806.0,795.0,790.0,793.0,792.0,795.0,800.0,806.0,830.0,817.0,828.0,841.0,849.0,855.0,858.0,869.0,869.0,874.0,882.0,864.0,892.0,883.0,890.0,901.0,992.0,1000.0,902.0,903.0,887.0,884.0,886.0,883.0,876.0,874.0,867.0,863.0,857.4,849.7,839.46,830.1,822.4,816.3,810.7539,811.13,810.163,808.158,804.506,806.283
Oman,Country area,30950.0,30950.0,30950.0,30950.0,30950.0,30950.0,30950.0,30950.0,30950.0,30950.0,30950.0,30950.0,30950.0,30950.0,30950.0,30950.0,30950.0,30950.0,30950.0,30950.0,30950.0,30950.0,30950.0,30950.0,30950.0,30950.0,30950.0,30950.0,30950.0,30950.0,30950.0,30950.0,30950.0,30950.0,30950.0,30950.0,30950.0,30950.0,30950.0,30950.0,30950.0,30950.0,30950.0,30950.0,30950.0,30950.0,30950.0,30950.0,30950.0,30950.0,30950.0,30950.0,30950.0,30950.0,30950.0,30950.0,30950.0,30950.0
Oman,Cropland,35.0,35.0,35.0,36.0,36.0,36.0,38.0,40.0,40.0,42.0,42.0,44.0,45.0,46.0,47.0,48.0,49.0,51.0,51.0,51.0,51.0,51.0,55.0,59.0,61.0,67.0,70.0,73.0,77.0,80.0,80.0,83.0,72.0,72.0,71.0,71.0,70.0,71.0,71.0,73.0,73.6,73.4,73.0,72.0,65.0,63.0,65.0,67.0,74.0,72.6,76.0,72.8,68.5,68.8,83.0,85.0,100.92,108.89
Oman,Cropland area actually irrigated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.11,68.05,82.06,83.83,0.0,0.0
Pacific Islands Trust Territory,Country area,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pacific Islands Trust Territory,Cropland,33.3,33.3,33.3,33.3,33.3,33.3,33.3,33.3,33.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,32.3,32.3,32.3,32.3,32.3,32.3,32.3,32.3,32.3,32.3,32.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pakistan,Country area,79610.0,79610.0,79610.0,79610.0,79610.0,79610.0,79610.0,79610.0,79610.0,79610.0,79610.0,79610.0,79610.0,79610.0,79610.0,79610.0,79610.0,79610.0,79610.0,79610.0,79610.0,79610.0,79610.0,79610.0,79610.0,79610.0,79610.0,79610.0,79610.0,79610.0,79610.0,79610.0,79610.0,79610.0,79610.0,79610.0,79610.0,79610.0,79610.0,79610.0,79610.0,79610.0,79610.0,79610.0,79610.0,79610.0,79610.0,79610.0,79610.0,79610.0,79610.0,79610.0,79610.0,79610.0,79610.0,79610.0,79610.0,79610.0
Pakistan,Cropland,30730.0,30840.0,30880.0,31355.0,32235.0,32415.0,32470.0,32170.0,30700.0,30865.0,30485.0,30505.0,31400.0,30740.0,31035.0,30712.0,30913.0,31417.0,31337.0,32416.0,31504.0,33509.0,31409.0,32500.0,32118.0,30571.0,31671.0,30347.0,30860.0,30206.0,30270.0,30380.0,30750.0,30790.0,31026.0,31172.0,31669.0,31760.0,31756.0,31698.0,31972.0,31884.0,31842.0,31045.0,30965.0,31135.0,31013.0,30313.0,30277.0,30242.0,30936.0,31063.0,31280.0,31252.0,31202.0,31794.0,32003.0,31300.0
Palau,Country area,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0
